rule,difference_base,seed,benchmark,classifier,baseline
35,0.0303030303030303,1134130802,digits,Bundle simple,0.7643097643097643
36,-0.0757575757575756,1134130802,digits,Bundle simple,0.7643097643097643
37,0.0471380471380471,1134130802,digits,Bundle simple,0.7643097643097643
38,-0.0269360269360269,1134130802,digits,Bundle simple,0.7643097643097643
40,-0.0218855218855218,1134130802,digits,Bundle simple,0.7643097643097643
41,0.0084175084175084,1134130802,digits,Bundle simple,0.7643097643097643
42,-0.0303030303030302,1134130802,digits,Bundle simple,0.7643097643097643
43,0.0033670033670033,1134130802,digits,Bundle simple,0.7643097643097643
44,-0.0673400673400672,1134130802,digits,Bundle simple,0.7643097643097643
45,-0.01010101010101,1134130802,digits,Bundle simple,0.7643097643097643
46,-0.0319865319865318,1134130802,digits,Bundle simple,0.7643097643097643
50,-0.0875420875420874,1134130802,digits,Bundle simple,0.7643097643097643
51,0.0033670033670033,1134130802,digits,Bundle simple,0.7643097643097643
54,0.0117845117845117,1134130802,digits,Bundle simple,0.7643097643097643
56,-0.0589225589225589,1134130802,digits,Bundle simple,0.7643097643097643
57,-0.0252525252525251,1134130802,digits,Bundle simple,0.7643097643097643
58,-0.0723905723905723,1134130802,digits,Bundle simple,0.7643097643097643
60,0.0033670033670033,1134130802,digits,Bundle simple,0.7643097643097643
62,0.0286195286195286,1134130802,digits,Bundle simple,0.7643097643097643
72,-0.079124579124579,1134130802,digits,Bundle simple,0.7643097643097643
73,0.005050505050505,1134130802,digits,Bundle simple,0.7643097643097643
74,-0.0067340067340067,1134130802,digits,Bundle simple,0.7643097643097643
76,-0.0202020202020201,1134130802,digits,Bundle simple,0.7643097643097643
77,-0.1144781144781144,1134130802,digits,Bundle simple,0.7643097643097643
78,0.0151515151515151,1134130802,digits,Bundle simple,0.7643097643097643
90,0.0134680134680135,1134130802,digits,Bundle simple,0.7643097643097643
94,0.0454545454545455,1134130802,digits,Bundle simple,0.7643097643097643
104,-0.0555555555555554,1134130802,digits,Bundle simple,0.7643097643097643
105,-0.0016835016835016,1134130802,digits,Bundle simple,0.7643097643097643
106,0.0101010101010101,1134130802,digits,Bundle simple,0.7643097643097643
108,-0.0067340067340067,1134130802,digits,Bundle simple,0.7643097643097643
110,0.0269360269360269,1134130802,digits,Bundle simple,0.7643097643097643
122,0.0303030303030303,1134130802,digits,Bundle simple,0.7643097643097643
126,0.0622895622895622,1134130802,digits,Bundle simple,0.7643097643097643
128,-0.0084175084175084,1134130802,digits,Bundle simple,0.7643097643097643
130,-0.0589225589225589,1134130802,digits,Bundle simple,0.7643097643097643
132,-0.0824915824915825,1134130802,digits,Bundle simple,0.7643097643097643
134,-0.0202020202020201,1134130802,digits,Bundle simple,0.7643097643097643
136,-0.0437710437710436,1134130802,digits,Bundle simple,0.7643097643097643
138,-0.0016835016835016,1134130802,digits,Bundle simple,0.7643097643097643
140,-0.0286195286195285,1134130802,digits,Bundle simple,0.7643097643097643
142,0.0,1134130802,digits,Bundle simple,0.7643097643097643
146,-0.0471380471380471,1134130802,digits,Bundle simple,0.7643097643097643
150,0.0,1134130802,digits,Bundle simple,0.7643097643097643
152,-0.0538720538720538,1134130802,digits,Bundle simple,0.7643097643097643
154,-0.0555555555555554,1134130802,digits,Bundle simple,0.7643097643097643
156,-0.0286195286195285,1134130802,digits,Bundle simple,0.7643097643097643
160,0.0033670033670033,1134130802,digits,Bundle simple,0.7643097643097643
162,-0.0858585858585858,1134130802,digits,Bundle simple,0.7643097643097643
164,-0.0488215488215487,1134130802,digits,Bundle simple,0.7643097643097643
168,-0.0185185185185184,1134130802,digits,Bundle simple,0.7643097643097643
170,0.0,1134130802,digits,Bundle simple,0.7643097643097643
172,-0.0269360269360269,1134130802,digits,Bundle simple,0.7643097643097643
178,-0.111111111111111,1134130802,digits,Bundle simple,0.7643097643097643
184,-0.1077441077441077,1134130802,digits,Bundle simple,0.7643097643097643
200,-0.0572390572390572,1134130802,digits,Bundle simple,0.7643097643097643
204,0.0,1134130802,digits,Bundle simple,0.7643097643097643
232,-0.0555555555555554,1134130802,digits,Bundle simple,0.7643097643097643
1,0.0286195286195285,2089263843,digits,Bundle simple,0.7828282828282829
2,-0.1313131313131313,2089263843,digits,Bundle simple,0.7828282828282829
3,0.0185185185185184,2089263843,digits,Bundle simple,0.7828282828282829
4,-0.0538720538720539,2089263843,digits,Bundle simple,0.7828282828282829
5,-0.0067340067340068,2089263843,digits,Bundle simple,0.7828282828282829
6,-0.0673400673400673,2089263843,digits,Bundle simple,0.7828282828282829
7,-0.037037037037037,2089263843,digits,Bundle simple,0.7828282828282829
8,-0.063973063973064,2089263843,digits,Bundle simple,0.7828282828282829
9,-0.031986531986532,2089263843,digits,Bundle simple,0.7828282828282829
10,-0.0841750841750842,2089263843,digits,Bundle simple,0.7828282828282829
11,-0.0235690235690235,2089263843,digits,Bundle simple,0.7828282828282829
12,-0.1262626262626263,2089263843,digits,Bundle simple,0.7828282828282829
13,-0.1127946127946128,2089263843,digits,Bundle simple,0.7828282828282829
14,-0.0673400673400673,2089263843,digits,Bundle simple,0.7828282828282829
15,-0.0016835016835017,2089263843,digits,Bundle simple,0.7828282828282829
18,-0.0707070707070707,2089263843,digits,Bundle simple,0.7828282828282829
19,-0.0168350168350168,2089263843,digits,Bundle simple,0.7828282828282829
22,0.0269360269360269,2089263843,digits,Bundle simple,0.7828282828282829
23,-0.074074074074074,2089263843,digits,Bundle simple,0.7828282828282829
24,-0.0892255892255893,2089263843,digits,Bundle simple,0.7828282828282829
25,-0.0387205387205387,2089263843,digits,Bundle simple,0.7828282828282829
26,-0.0622895622895622,2089263843,digits,Bundle simple,0.7828282828282829
27,-0.0303030303030303,2089263843,digits,Bundle simple,0.7828282828282829
28,-0.0505050505050505,2089263843,digits,Bundle simple,0.7828282828282829
29,-0.0791245791245791,2089263843,digits,Bundle simple,0.7828282828282829
30,-0.0067340067340068,2089263843,digits,Bundle simple,0.7828282828282829
32,0.0,2089263843,digits,Bundle simple,0.7828282828282829
33,0.0016835016835016,2089263843,digits,Bundle simple,0.7828282828282829
34,-0.1262626262626263,2089263843,digits,Bundle simple,0.7828282828282829
35,0.01010101010101,2089263843,digits,Bundle simple,0.7828282828282829
36,-0.0690235690235691,2089263843,digits,Bundle simple,0.7828282828282829
37,0.01010101010101,2089263843,digits,Bundle simple,0.7828282828282829
38,-0.0707070707070707,2089263843,digits,Bundle simple,0.7828282828282829
40,-0.063973063973064,2089263843,digits,Bundle simple,0.7828282828282829
41,-0.0387205387205387,2089263843,digits,Bundle simple,0.7828282828282829
42,-0.0993265993265993,2089263843,digits,Bundle simple,0.7828282828282829
43,-0.0185185185185186,2089263843,digits,Bundle simple,0.7828282828282829
44,-0.127946127946128,2089263843,digits,Bundle simple,0.7828282828282829
45,-0.0471380471380471,2089263843,digits,Bundle simple,0.7828282828282829
46,-0.0723905723905724,2089263843,digits,Bundle simple,0.7828282828282829
50,-0.1313131313131313,2089263843,digits,Bundle simple,0.7828282828282829
51,-0.0016835016835017,2089263843,digits,Bundle simple,0.7828282828282829
54,0.0,2089263843,digits,Bundle simple,0.7828282828282829
56,-0.1026936026936027,2089263843,digits,Bundle simple,0.7828282828282829
57,-0.0673400673400673,2089263843,digits,Bundle simple,0.7828282828282829
58,-0.1228956228956229,2089263843,digits,Bundle simple,0.7828282828282829
60,-0.0437710437710437,2089263843,digits,Bundle simple,0.7828282828282829
62,-0.0235690235690235,2089263843,digits,Bundle simple,0.7828282828282829
72,-0.074074074074074,2089263843,digits,Bundle simple,0.7828282828282829
73,-0.031986531986532,2089263843,digits,Bundle simple,0.7828282828282829
74,-0.0101010101010101,2089263843,digits,Bundle simple,0.7828282828282829
76,-0.0673400673400673,2089263843,digits,Bundle simple,0.7828282828282829
77,-0.1498316498316498,2089263843,digits,Bundle simple,0.7828282828282829
78,0.0033670033670033,2089263843,digits,Bundle simple,0.7828282828282829
90,-0.0134680134680135,2089263843,digits,Bundle simple,0.7828282828282829
94,0.0084175084175083,2089263843,digits,Bundle simple,0.7828282828282829
104,-0.0841750841750842,2089263843,digits,Bundle simple,0.7828282828282829
105,-0.037037037037037,2089263843,digits,Bundle simple,0.7828282828282829
106,-0.0168350168350168,2089263843,digits,Bundle simple,0.7828282828282829
108,-0.0505050505050505,2089263843,digits,Bundle simple,0.7828282828282829
110,-0.0084175084175084,2089263843,digits,Bundle simple,0.7828282828282829
122,-0.0168350168350168,2089263843,digits,Bundle simple,0.7828282828282829
126,0.0336700336700336,2089263843,digits,Bundle simple,0.7828282828282829
128,-0.0202020202020202,2089263843,digits,Bundle simple,0.7828282828282829
130,-0.127946127946128,2089263843,digits,Bundle simple,0.7828282828282829
132,-0.0774410774410775,2089263843,digits,Bundle simple,0.7828282828282829
134,-0.0606060606060606,2089263843,digits,Bundle simple,0.7828282828282829
136,-0.0387205387205387,2089263843,digits,Bundle simple,0.7828282828282829
138,0.0016835016835016,2089263843,digits,Bundle simple,0.7828282828282829
140,-0.0875420875420875,2089263843,digits,Bundle simple,0.7828282828282829
142,-0.0067340067340068,2089263843,digits,Bundle simple,0.7828282828282829
146,-0.0976430976430976,2089263843,digits,Bundle simple,0.7828282828282829
150,-0.0303030303030303,2089263843,digits,Bundle simple,0.7828282828282829
152,-0.0774410774410775,2089263843,digits,Bundle simple,0.7828282828282829
154,-0.0757575757575758,2089263843,digits,Bundle simple,0.7828282828282829
156,-0.063973063973064,2089263843,digits,Bundle simple,0.7828282828282829
160,-0.0168350168350168,2089263843,digits,Bundle simple,0.7828282828282829
162,-0.1430976430976431,2089263843,digits,Bundle simple,0.7828282828282829
164,-0.0622895622895622,2089263843,digits,Bundle simple,0.7828282828282829
168,-0.026936026936027,2089263843,digits,Bundle simple,0.7828282828282829
170,0.0,2089263843,digits,Bundle simple,0.7828282828282829
172,-0.0606060606060606,2089263843,digits,Bundle simple,0.7828282828282829
178,-0.1447811447811448,2089263843,digits,Bundle simple,0.7828282828282829
184,-0.1245791245791246,2089263843,digits,Bundle simple,0.7828282828282829
200,-0.0841750841750842,2089263843,digits,Bundle simple,0.7828282828282829
204,0.0,2089263843,digits,Bundle simple,0.7828282828282829
232,-0.074074074074074,2089263843,digits,Bundle simple,0.7828282828282829
1,0.005050505050505,1484150906,digits,Bundle simple,0.803030303030303
2,-0.1515151515151515,1484150906,digits,Bundle simple,0.803030303030303
3,-0.0033670033670033,1484150906,digits,Bundle simple,0.803030303030303
4,-0.0673400673400672,1484150906,digits,Bundle simple,0.803030303030303
5,-0.0117845117845117,1484150906,digits,Bundle simple,0.803030303030303
6,-0.0723905723905723,1484150906,digits,Bundle simple,0.803030303030303
7,-0.0454545454545454,1484150906,digits,Bundle simple,0.803030303030303
8,-0.0370370370370369,1484150906,digits,Bundle simple,0.803030303030303
9,-0.0218855218855218,1484150906,digits,Bundle simple,0.803030303030303
10,-0.0824915824915824,1484150906,digits,Bundle simple,0.803030303030303
11,-0.0286195286195285,1484150906,digits,Bundle simple,0.803030303030303
12,-0.1498316498316497,1484150906,digits,Bundle simple,0.803030303030303
13,-0.0875420875420874,1484150906,digits,Bundle simple,0.803030303030303
14,-0.0521885521885521,1484150906,digits,Bundle simple,0.803030303030303
15,0.0016835016835017,1484150906,digits,Bundle simple,0.803030303030303
18,-0.0572390572390572,1484150906,digits,Bundle simple,0.803030303030303
19,-0.0521885521885521,1484150906,digits,Bundle simple,0.803030303030303
22,-0.0033670033670033,1484150906,digits,Bundle simple,0.803030303030303
23,-0.0808080808080807,1484150906,digits,Bundle simple,0.803030303030303
24,-0.0824915824915824,1484150906,digits,Bundle simple,0.803030303030303
25,-0.0404040404040403,1484150906,digits,Bundle simple,0.803030303030303
26,-0.079124579124579,1484150906,digits,Bundle simple,0.803030303030303
27,-0.0336700336700336,1484150906,digits,Bundle simple,0.803030303030303
28,-0.0437710437710436,1484150906,digits,Bundle simple,0.803030303030303
29,-0.0959595959595959,1484150906,digits,Bundle simple,0.803030303030303
30,-0.0235690235690235,1484150906,digits,Bundle simple,0.803030303030303
32,-0.0067340067340067,1484150906,digits,Bundle simple,0.803030303030303
33,0.0,1484150906,digits,Bundle simple,0.803030303030303
34,-0.1498316498316497,1484150906,digits,Bundle simple,0.803030303030303
35,0.0185185185185186,1484150906,digits,Bundle simple,0.803030303030303
36,-0.0521885521885521,1484150906,digits,Bundle simple,0.803030303030303
37,-0.0050505050505049,1484150906,digits,Bundle simple,0.803030303030303
38,-0.0538720538720538,1484150906,digits,Bundle simple,0.803030303030303
40,-0.0353535353535353,1484150906,digits,Bundle simple,0.803030303030303
41,-0.0202020202020201,1484150906,digits,Bundle simple,0.803030303030303
42,-0.0808080808080807,1484150906,digits,Bundle simple,0.803030303030303
43,-0.0235690235690235,1484150906,digits,Bundle simple,0.803030303030303
44,-0.1481481481481481,1484150906,digits,Bundle simple,0.803030303030303
45,-0.0673400673400672,1484150906,digits,Bundle simple,0.803030303030303
46,-0.0622895622895622,1484150906,digits,Bundle simple,0.803030303030303
50,-0.1228956228956228,1484150906,digits,Bundle simple,0.803030303030303
51,0.0016835016835017,1484150906,digits,Bundle simple,0.803030303030303
54,0.0016835016835017,1484150906,digits,Bundle simple,0.803030303030303
56,-0.0875420875420874,1484150906,digits,Bundle simple,0.803030303030303
57,-0.0521885521885521,1484150906,digits,Bundle simple,0.803030303030303
58,-0.1127946127946127,1484150906,digits,Bundle simple,0.803030303030303
60,-0.0185185185185184,1484150906,digits,Bundle simple,0.803030303030303
62,0.0,1484150906,digits,Bundle simple,0.803030303030303
72,-0.0976430976430976,1484150906,digits,Bundle simple,0.803030303030303
73,-0.01010101010101,1484150906,digits,Bundle simple,0.803030303030303
74,-0.0454545454545454,1484150906,digits,Bundle simple,0.803030303030303
76,-0.0673400673400672,1484150906,digits,Bundle simple,0.803030303030303
77,-0.1414141414141413,1484150906,digits,Bundle simple,0.803030303030303
78,-0.0521885521885521,1484150906,digits,Bundle simple,0.803030303030303
90,-0.0252525252525251,1484150906,digits,Bundle simple,0.803030303030303
94,-0.0202020202020201,1484150906,digits,Bundle simple,0.803030303030303
104,-0.0993265993265992,1484150906,digits,Bundle simple,0.803030303030303
105,-0.0336700336700336,1484150906,digits,Bundle simple,0.803030303030303
106,-0.0387205387205387,1484150906,digits,Bundle simple,0.803030303030303
108,-0.0589225589225588,1484150906,digits,Bundle simple,0.803030303030303
110,-0.0168350168350167,1484150906,digits,Bundle simple,0.803030303030303
122,-0.0252525252525251,1484150906,digits,Bundle simple,0.803030303030303
126,0.0185185185185186,1484150906,digits,Bundle simple,0.803030303030303
128,-0.0202020202020201,1484150906,digits,Bundle simple,0.803030303030303
130,-0.1178451178451177,1484150906,digits,Bundle simple,0.803030303030303
132,-0.0488215488215487,1484150906,digits,Bundle simple,0.803030303030303
134,-0.0538720538720538,1484150906,digits,Bundle simple,0.803030303030303
136,-0.0286195286195285,1484150906,digits,Bundle simple,0.803030303030303
138,-0.0151515151515151,1484150906,digits,Bundle simple,0.803030303030303
140,-0.0808080808080807,1484150906,digits,Bundle simple,0.803030303030303
142,-0.0252525252525251,1484150906,digits,Bundle simple,0.803030303030303
146,-0.1077441077441077,1484150906,digits,Bundle simple,0.803030303030303
150,-0.0521885521885521,1484150906,digits,Bundle simple,0.803030303030303
